日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-08-01,300335,5.78,5.86,5.87,5.78,137527,80342156.0,1.56,1.38,0.08,3.58
2025-08-04,300335,5.81,5.9,5.9,5.77,134898,79070887.0,2.22,0.68,0.04,3.51
2025-08-05,300335,5.91,5.95,5.98,5.91,157556,93554215.0,1.19,0.85,0.05,4.1
2025-08-06,300335,5.95,5.97,5.99,5.91,157792,93955192.0,1.34,0.34,0.02,4.11
2025-08-07,300335,5.97,5.98,6.0,5.92,153719,91639093.0,1.34,0.17,0.01,4.0
2025-08-08,300335,5.98,6.18,6.22,5.96,362478,222539859.81,4.35,3.34,0.2,9.44
