日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-08-01,301121,41.5,40.35,41.5,40.03,22760,92513401.0,3.59,-1.47,-0.6,4.5
2025-08-04,301121,40.75,42.2,42.3,40.23,56655,236212374.0,5.13,4.58,1.85,11.2
2025-08-05,301121,42.11,42.0,42.41,41.71,30062,126339434.0,1.66,-0.47,-0.2,5.94
2025-08-06,301121,41.94,42.95,43.12,41.44,44582,188952794.0,4.0,2.26,0.95,8.81
2025-08-07,301121,43.96,42.65,44.76,42.5,56297,244927149.0,5.26,-0.7,-0.3,11.13
2025-08-08,301121,43.2,43.65,43.88,42.25,28014,120261855.1,3.82,2.34,1.0,5.54
