日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-08-01,300091,2.8,2.81,2.81,2.78,163026,45536852.0,1.07,0.36,0.01,1.15
2025-08-04,300091,2.79,2.85,2.85,2.77,203285,57341307.0,2.85,1.42,0.04,1.44
2025-08-05,300091,2.84,2.83,2.88,2.81,298987,85075727.0,2.46,-0.7,-0.02,2.12
2025-08-06,300091,2.83,2.84,2.85,2.8,258502,72966049.0,1.77,0.35,0.01,1.83
2025-08-07,300091,2.85,2.83,2.85,2.81,200834,56729376.0,1.41,-0.35,-0.01,1.42
2025-08-08,300091,2.84,2.9,3.0,2.83,607683,177904436.38,6.01,2.47,0.07,4.3
