日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-08-01,301175,5.41,5.45,5.46,5.39,200633,109169641.0,1.3,1.11,0.06,3.23
2025-08-04,301175,5.44,5.43,5.44,5.37,164497,88903719.0,1.28,-0.37,-0.02,2.65
2025-08-05,301175,5.43,5.47,5.47,5.43,169658,92478206.0,0.74,0.74,0.04,2.73
2025-08-06,301175,5.47,5.46,5.48,5.44,145984,79670325.0,0.73,-0.18,-0.01,2.35
2025-08-07,301175,5.48,5.44,5.48,5.42,141496,76992744.0,1.1,-0.37,-0.02,2.28
2025-08-08,301175,5.43,5.55,5.6,5.42,239090,131923276.0,3.31,2.02,0.11,3.84
