日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-08-01,300447,16.45,16.3,16.63,16.05,78141,127481969.0,3.52,-1.09,-0.18,3.88
2025-08-04,300447,16.17,16.86,16.88,16.16,120535,201415285.0,4.42,3.44,0.56,5.99
2025-08-05,300447,16.9,17.13,17.34,16.8,147981,252698820.0,3.2,1.6,0.27,7.35
2025-08-06,300447,17.03,17.16,17.46,17.02,161231,278339834.0,2.57,0.18,0.03,8.01
2025-08-07,300447,17.2,17.06,17.3,16.9,108106,184049044.0,2.33,-0.58,-0.1,5.37
2025-08-08,300447,17.05,17.5,17.77,16.91,134166,233265367.04,5.04,2.58,0.44,6.66
