日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-08-01,300137,5.97,6.05,6.05,5.93,56821,34171967.0,2.02,1.85,0.11,1.08
2025-08-04,300137,6.05,6.2,6.25,6.02,93226,57499025.0,3.8,2.48,0.15,1.77
2025-08-05,300137,6.2,6.3,6.42,6.2,141504,89687510.0,3.55,1.61,0.1,2.69
2025-08-06,300137,6.26,6.74,6.86,6.26,258859,172865033.0,9.52,6.98,0.44,4.91
2025-08-07,300137,6.86,6.86,6.95,6.75,182671,125213112.0,2.97,1.78,0.12,3.47
2025-08-08,300137,6.87,6.97,7.05,6.8,109669,76497536.62,3.64,1.6,0.11,2.08
