日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-08-01,300509,8.9,9.01,9.03,8.89,58934,52931518.0,1.57,1.35,0.12,2.38
2025-08-04,300509,8.99,9.15,9.17,8.94,52203,47425391.0,2.55,1.55,0.14,2.11
2025-08-05,300509,9.16,9.28,9.32,9.16,63533,58848559.0,1.75,1.42,0.13,2.57
2025-08-06,300509,9.33,9.35,9.43,9.26,68423,63803536.0,1.83,0.75,0.07,2.77
2025-08-07,300509,9.33,9.34,9.42,9.21,58890,55011207.0,2.25,-0.11,-0.01,2.38
2025-08-08,300509,9.32,9.48,9.48,9.21,38925,36503047.0,2.89,1.5,0.14,1.58
