日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-08-01,300516,38.51,38.66,39.58,37.72,39466,152591740.0,4.79,-0.49,-0.19,2.19
2025-08-04,300516,38.33,40.0,40.07,38.18,47658,188848218.0,4.89,3.47,1.34,2.65
2025-08-05,300516,40.01,40.78,41.22,40.01,52589,214077519.0,3.03,1.95,0.78,2.92
2025-08-06,300516,40.6,41.78,42.29,40.29,61798,258205699.0,4.9,2.45,1.0,3.43
2025-08-07,300516,41.51,41.35,41.95,40.8,44755,184391877.0,2.75,-1.03,-0.43,2.49
2025-08-08,300516,41.34,44.11,45.88,41.1,82699,364676194.51,11.56,6.67,2.76,4.59
