日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-08-01,300569,5.39,5.41,5.46,5.37,132176,71564159.0,1.67,0.37,0.02,1.3
2025-08-04,300569,5.38,5.48,5.49,5.35,136299,74312438.0,2.59,1.29,0.07,1.34
2025-08-05,300569,5.5,5.54,5.54,5.47,134669,74182330.0,1.28,1.09,0.06,1.32
2025-08-06,300569,5.54,5.52,5.57,5.5,145098,80199572.0,1.26,-0.36,-0.02,1.42
2025-08-07,300569,5.5,5.42,5.5,5.38,235214,127518665.0,2.17,-1.81,-0.1,2.31
2025-08-08,300569,5.44,5.55,5.63,5.41,302308,167915665.91,4.06,2.4,0.13,2.96
