日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-08-01,300765,53.77,54.05,54.69,52.6,74357,400056382.0,3.87,0.2,0.11,0.6
2025-08-04,300765,53.55,51.48,54.05,51.23,112721,585928744.0,5.22,-4.75,-2.57,0.9
2025-08-05,300765,51.88,51.56,52.35,50.31,99362,509711382.0,3.96,0.16,0.08,0.8
2025-08-06,300765,51.62,52.59,52.83,50.53,74646,385778801.0,4.46,2.0,1.03,0.6
2025-08-07,300765,52.12,49.01,52.65,48.88,114723,575551653.0,7.17,-6.81,-3.58,0.92
2025-08-08,300765,48.66,50.22,50.8,48.6,42277,210975247.8,4.49,2.47,1.21,0.34
