日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-08-01,300446,17.4,17.25,17.49,17.15,115306,199190246.0,1.96,-0.81,-0.14,3.7
2025-08-04,300446,17.11,17.67,17.68,17.07,141833,248228072.0,3.54,2.43,0.42,4.55
2025-08-05,300446,17.68,18.18,18.48,17.66,307323,558253815.0,4.64,2.89,0.51,9.86
2025-08-06,300446,18.04,18.28,18.35,18.04,226933,413854010.0,1.71,0.55,0.1,7.28
2025-08-07,300446,18.21,18.31,18.53,17.99,229755,419494583.0,2.95,0.16,0.03,7.37
2025-08-08,300446,18.26,18.9,18.98,18.2,293373,549823095.28,4.26,3.22,0.59,9.42
